"Entity ID","Individual Test Solutions","Remote Testing","Adaptive/IRT","Test Type","Description","Job Levels","Languages","Assessment Length","Fact Sheet Link","Sample Report Link"
"4042","Polymer Engineering (New)","Yes","No","K","Multi-choice test that measures the knowledge of characterization of polymers, processing, synthesis, testing and applications in daily life.","Professional Individual Contributor, Graduate, Mid-Professional,","English (USA),","Approximate Completion Time in minutes = 8","https://service.shl.com/docs/Polymer%20Engineering%20(New).pdf","N/A"
"4118","Power Electronics and Drives (New)","Yes","No","K","Multi-choice test that measures the knowledge of power semiconductor devices, power electronic converters, drives and control systems.","Mid-Professional, Professional Individual Contributor, Graduate,","English (USA),","Approximate Completion Time in minutes = 15","https://service.shl.com/docs/Power%20Electronics%20and%20Drives%20(New).pdf","N/A"
"4117","Power System Engineering (New)","Yes","No","K","Multi-choice test that measures the knowledge of power generation and transmission, electrical machines, power systems and drives, control and instrumentation, fluid mechanics and machines.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 12","https://service.shl.com/docs/Power%20System%20Engineering%20(New).pdf","N/A"
"4095","Prism (New)","Yes","No","K","Multi-choice test that measures the knowledge of modules, patterns and other basic concepts of using the Prism library.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 4","https://service.shl.com/docs/Prism%20(New).pdf","N/A"
"4121","Production and Industrial Engineering (New)","Yes","No","K","Multi-choice test that measures the knowledge of production technology, quality management, and design and planning of manufacturing systems.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 13","https://service.shl.com/docs/Production%20and%20Industrial%20Engineering%20(New).pdf","https://service.shl.com/docs/SHL%20Production%20and%20Industrial%20Engineering%20(New)%20Sample%20Report.pdf"
"4120","Production Engineering (New)","Yes","No","K","Multi-choice test that measures the knowledge of production technology and analysis, metal cutting, tool design, material science and CIM.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/Production%20Engineering%20(New).pdf","https://service.shl.com/docs/SHL%20Production%20Engineering%20(New)%20Sample%20Report.pdf"
"219","Programming Concepts","Yes","Yes","K","The Programming Concepts test measures knowledge of the core aspects of computer science programming that is valid across programming languages. Designed for all programmers, this test covers the following topics: Algorithms, Complex Data Types, Data Access, Productivity and Quality, Program Flow, Program Structure, Programming Paradigms, User Interface, Variables, Data Types, and Operators.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 25","https://service.shl.com/docs/Fact%20Sheet_Programming%20Concepts.pdf","N/A"
"3769","Project Management (2013)","Yes","Yes","K","The Project Management (2013) test measures knowledge of how to manage projects to ensure that objectives are completed on time and within budget. The test is based on Project Management Institute's (PMI's), Project Management Body of Knowledge (PMBOK) Fifth Edition methodology. Designed for all professionals, this test covers the following topics: Project Communications Management, Project Cost Management, Project Human Resource Management, Project Management Characteristics, Project Management Methodologies, Project Procurement Management, Project Quality Management, Project Risk Management, Project Scope Management, Project Stakeholder Management, and Project Time Management.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 30","https://service.shl.com/docs/BB_Fact_Sheet_ProjectManagement.pdf","https://service.shl.com/docs/Sample%20report%20Project%20management%20(2013).pdf"
"393","Proofreading v1","Yes","No","K","This assessment measures ability to read for errors involving spelling, punctuation, grammar and word choice. It also measures ability to correct those errors.","Entry-Level, Mid-Professional,","English International, English (USA),","Approximate Completion Time in minutes = 6","https://service.shl.com/docs/Fact%20Sheet_Proofreading.pdf","N/A"
"4123","Python (New)","Yes","No","K","Multi-choice test that measures the knowledge of Python programming, databases, modules and library.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 11","https://service.shl.com/docs/Python%20(New).pdf","N/A"
"4124","R Programming (New)","Yes","No","K","Multi-choice test that measures the knowledge of R programming and its application in statistics.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 13","https://service.shl.com/docs/R%20Programming%20(New).pdf","N/A"
"4177","ReactJS (New)","Yes","No","K","Multi-choice test that measures the technical knowledge of React APIs, render function, JSX, form validation and styling.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/ReactJS%20(New).pdf","N/A"
"3472","Reading Comprehension - English v1","Yes","Yes","A","The Reading Comprehension - English assessment provides a general measure of English reading comprehension. This test is comprised of items that contain a passage that you must read in order to answer the question being asked. The questions focus on the candidate's ability to demonstrate an understanding of the passage. Questions may be specific in nature, with answers that can be found almost word for word in the passage. For example, the question may ask for a date, name or place that can be found by closely reading through the passage. Alternatively, the questions may be general in nature, with answers that can be determined only by fully understanding the meaning of the passage. ""What is the theme of the passage?"" or ""What is the mood of the author?"" are examples of general questions the candidate may be asked.","Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 35","https://service.shl.com/docs/Reading%20Comprehension%20-%20English.pdf","N/A"
"543","Reading Comprehension - Spanish v1","Yes","Yes","A","The Reading Comprehension - Spanish assessment provides a general measure of Spanish reading comprehension. This test is comprised of items that contain a passage that must read in order to answer the question being asked. The questions focus on the ability to demonstrate an understanding of the passage. Questions may be specific in nature, with answers that can be found almost word for word in the passage. For example, the question may ask for a date, name or place that can be found by closely reading through the passage. Alternatively, the questions may be general in nature, with answers that can be determined only by fully understanding the meaning of the passage. ""What is the theme of the passage?"" or ""What is the mood of the author?"" are examples of general questions that may be asked.","Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Latin American Spanish,","Approximate Completion Time in minutes = 26","https://service.shl.com/docs/Reading%20Comprehension%20-%20Spanish.pdf","N/A"
"3942","Reading Comprehension v2","Yes","Yes","A","The Reading Comprehension - English assessment provides a general measure of English reading comprehension. This test is comprised of items that contain a passage that you must read in order to answer the question being asked. The questions focus on the candidate's ability to demonstrate an understanding of the passage. Questions may be specific in nature, with answers that can be found almost word for word in the passage. For example, the question may ask for a date, name or place that can be found by closely reading through the passage. Alternatively, the questions may be general in nature, with answers that can be determined only by fully understanding the meaning of the passage. ""What is the theme of the passage?"" or ""What is the mood of the author?"" are examples of general questions the candidate may be asked.","Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 35","https://service.shl.com/docs/Reading%20Comprehension%20-%20English.pdf","N/A"
